COMPLAINT ID,COMPLAINT TYPE,ADDRESS,Neighborhood,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
DOECOMP5583,Air Pollution Work Order,"1536 E 75TH ST, CHICAGO, IL",South Shore,1536,,E,75TH,ST,81,08/17/2010,MARKET FISH LIVE                    STRONG FISH ODOR FROM WASTE. THIS INVESTIGATION DETECTED NO STRONG UNUSUAL OR RELATED ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2603,Air Pollution Work Order,"120 W 79TH ST, CHICAGO, IL",Greater Grand Crossing,120,,W,79TH,ST,82,09/13/2010,79TH ST BBQ                         CALLER STATES THAT VERY STRONG SMOKE AND ODORS COMING FROM FACILITY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9187,Air Pollution Work Order,"210 E 79TH ST, CHICAGO, IL",Greater Grand Crossing,210,,E,79TH,ST,14,10/19/2010,WILBERT NEWSOME                     CALLER STATES THAT WORKERS ARE SPRAYPAINTING WITHOUT A SPRAY BOOTH CAUSING STRONG FUMES. RESPONDENT WAS SPRAY PAINTING VEHICLE AND THUS CAUSED AIR POLLUTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP40142,Air Pollution Work Order,"850 E 79TH ST, CHICAGO, IL",Greater Grand Crossing,850,,E,79TH,ST,81,10/25/2010,LOT                                 DEMOLITION OF BRICK FENCE CAUSING HEAVY DUST. ARRIVAL TO SITE FOUND NO DEMOLITION ACTIVITY HOWEVER I DID OBSERVE PILES OF MASONRY WASTE WITHIN THE LOT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP11732,Air Pollution Work Order,"250 W 83RD ST, CHICAGO, IL",Chatham,250,,W,83RD,ST,69,07/23/2010,AMERICAN DEMOLITION CO.             CALLER SAYS DEMOILTION IS TAKING PLACE AT ABOVE LOCATION LOTS OF DUST BEING EMITTED INTO THE AIR. I ADVISED THE SITE FOREMAN TO MOVE THE CRUSHER TO A DIFFERENT LOCATION THAT WAS FARATHER AWAY FROM THE FENCE SEPARATING THE BUSINESS ON THE EASE SIDE OF THE CRUSHING SITE AND FURTHER AWAY FROM THE PUBLIC WALK WAY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP14359,Air Pollution Work Order,"3001 W 85TH ST, CHICAGO, IL",Ashburn,3001,,W,85TH,ST,81,11/02/2010,RESIDENTIAL BLDG.                   STRONG SMOKE ODOR FROM USE OF FIRE PLACE. ARRIVAL TO SITE DETECTED NO WOOD ODOR OR VISIBLE SMOKE. NO ANSWER AT DOOR LEFT MY BUSINESS CARD FOR OWNER/TENANT TO CONTACT DOE REGARDING THIS COMPLAINT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP19153,Air Pollution Work Order,"401 E 87TH ST, CHICAGO, IL",Chatham,401,,E,87TH,ST,121,03/11/2010,PHILLIPS 66                         RESIDENTS COMPLAINS ABOUT GAS LEAKS FROM GAS STATION VERY STRONG ODORS. OWNER WAS ASKED THAT A SPECTIAL WASTE HAULER COME OUT AND HAVE THE WATER REMOVED. ALL MINOR REPAIR WAS FIXED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31089,Air Pollution Work Order,"722 E 87TH PL, CHICAGO, IL",Chatham,722,,E,87TH,PL,35,09/13/2010,BECHSTEIN DEMOLITION                DUST COMING FROM CONSTRUCTION OPERATIONS. OBSERVED NO DUST EMISSIONS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6905,Air Pollution Work Order,"1733 E 87TH ST, CHICAGO, IL",Calumet Heights,1733,,E,87TH,ST,14,12/16/2010,PERUSO CLEANERS                     VERY STRONG FUMES ODORS COMING FROM FACILITY. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6736,Air Pollution Work Order,"1701 E 95TH ST, CHICAGO, IL",Calumet Heights,1701,,E,95TH,ST,81,08/31/2010,BURGER KING                         VERY HEAVY SMOKE. THIS INVESTIGATION MONITORING PERIOD DETECTED NO VISIBLE SMOKE EMISSIONS. FACILITY WAS COOKING DURING THIS VISIT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP3026,Air Pollution Work Order,"1231 W 97TH PL, CHICAGO, IL",Washington Heights,1231,,W,97TH,PL,85,02/02/2010,COMPLAINANT CONCERNED OF DUST AND DEBRIS DURING REMODELING OF HOUSE. DUMPSTER NOT COVERED AIR NOT BREATHABLE. NO WORKERS ON SITE. YARD LOCKED DUMPSTER EMPTY BLDG DEPT SWO ON DOOR IN FRONT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33734,Air Pollution Work Order,"900 W ADAMS ST, CHICAGO, IL",West Loop,900,,W,ADAMS,ST,81,03/18/2010,"CONSTRUCTION SITE                   EXCESSIVE DUST BLOWING FROM THIS LOCATION. LOCATION IS A 1 SQUARE BLOCK CONSTRUCTION SITE. GROUND HAS BEEN BROKEN AND MOUNDS OF DIRT WAS OBSERVED WITHIN, HOWEVER NO DUST WAS WITNESSED BLOWING FROM THE SITE OR ON OBJECTS IN THE IMMEDIATE SURROUNDING AREAS. ADEQUATE CONSTRUCTION FENCING WAS ALSO IN PLACE, HOWEVER SOME DIRT MOUNDS EXCEEDED HEIGHT OF FENCING AND SHOULD BE COVERED WILL HAVE DAY INSPECTOR VISIT TO ENSURE COMPLIANCE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33735,Air Pollution Work Order,"900 W ADAMS ST, CHICAGO, IL",West Loop,900,,W,ADAMS,ST,120,03/23/2010,STEFFAN SCHOENAUER                  DUST AND DEBRIS IN AREA.  FOUND NEW PARK DIST SITE NO VIOLATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22235,Air Pollution Work Order,"4504 W ADDISON ST, CHICAGO, IL",Irving Park,4504,,W,ADDISON,ST,120,07/06/2010,FACTORY                             VERY STRONG CHEMICAL ODORS COMING FROM ABOVE LOCATION BURN NOSE AND YOU CAN TASTE IT IN YOUR MOUTH. OBSERVED  A FAINT ODOR DIRECTLY TO THE BLDG WHERE THE WINDOWS WERE OPEN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30265,Air Pollution Work Order,"700 W ADDISON ST, CHICAGO, IL",Lake View,700,,W,ADDISON,ST,120,12/13/2010,PARKING GARAGE                      DOING WORK ON 2ND FLOOR PARKING GARAGE VERY STRONG FUMES. OBSERVED A SLIGHTLY ODORS IN THE AIR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18165,Air Pollution Work Order,"3611 S ARCHER AVE, CHICAGO, IL",McKinley Park,3611,,S,ARCHER,AVE,81,07/12/2010,JALISCO AUTO                        FUMES FROM AUTO REPAIR SHOP. NO FUMES DETECTED AT PERIMETER FACILITY WAS CLOSED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37395,Air Pollution Work Order,"3751 W ARMITAGE AVE, CHICAGO, IL",Logan Square,3751,,W,ARMITAGE,AVE,85,04/01/2010,RESIDENTIAL BLDG.                   COMPANY DOING TUCKPOINTING LOT OF CEMENT CAUSING DUST ALSO GRINDING THE BRICKS. NO WORKERS ON SITE NO ACTIVITY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP11586,Air Pollution Work Order,"2333 W ARMITAGE AVE, CHICAGO, IL",Bucktown,2333,,W,ARMITAGE,AVE,22,07/15/2010,MO2 PROPERTIES                      CALLER SAYS SANDBLASTING PAINT REMOVAL CAUSING DUST AND DEBRIS. THERE WAS NO NEIGHBOR NOTIFICATION AND NO LEAD TEST. CHECK FOR PERMIT. WARNING GIVEN TO OWNER TO GET PERMIT FOR SANDBLASTING AND REMOVED EQUIPMENT BLOCK ALLEY (PUBLIC WAY).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP36569,Air Pollution Work Order,"2707 N ASHLAND AVE, CHICAGO, IL",Lincoln Park,2707,,N,ASHLAND,AVE,77,05/03/2010,AUTO REPAIR                         FACILITY KEEPS OVERHEAD DOORS OPEN ON BOTH SIDE OF BLDG CAUSING STRONG FUMES AND NOISE AFTER 4 PM AND ON THE WEEK END. OBSERVED NO FUMES AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP36252,Air Pollution Work Order,"2020 N ASHLAND AVE, CHICAGO, IL",Logan Square,2020,,N,ASHLAND,AVE,120,06/07/2010,FACTORY                             VERY STRONG ODORS COMING FROM ABOVE FACILITY EAST SIDE OF STREET. OBSERVED ODORS COMING FROM HORWEEN TANNERY AT 2015 N ASHLAND.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37817,Air Pollution Work Order,"3300 N ASHLAND AVE, CHICAGO, IL",Lake View,3300,,N,ASHLAND,AVE,120,08/20/2010,"WHOLE FOODS                         THE SMELL (ODORS) IS SIMILAR TO SEWAGE, BUT SEEMS MUCH STRONGER AND UNBEARABLE. DETECTED NO ODORS AT THE TIME OF INSPECTION.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30256,Air Pollution Work Order,"6940 S ASHLAND AVE, CHICAGO, IL",West Englewood,6940,,S,ASHLAND,AVE,137,10/04/2010,SEA SHELL CO.                       THEY ARE COOKING FOOD IN THE PARKING LOT AND IT IS ALL SMOKE ALL OVER THE AREA. NO COOKING OBSERVED ONLOT. INTERVIEWED STORE MANAGER REGARDING COMPLAINT. MANAGER STATED THAT ALL COOKING IS IN APPROVED OVENS AND COOKING VATS. NO COOKING ODORS OR SMOKE OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP26677,Air Pollution Work Order,"5542 S ASHLAND AVE, CHICAGO, IL",West Englewood,5542,5544,S,ASHLAND,AVE,9,11/16/2010,"LOT                                 CALLER STATES THAT FACILITY IS A ILLEGAL BODY SHOP VERY STRONG DIESEL FUEL, OIL ODORS COMING FROM FACILITY. DETECTED NO EVIDENCE OF ODORS AT THE TIME OF INSPECTION.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21553,Air Pollution Work Order,"4457 S ASHLAND AVE, CHICAGO, IL",Back of the Yards,4457,,S,ASHLAND,AVE,81,11/24/2010,MOBILE GAS STATION                  GASOLINE ODORS. INVESTIGATION OF ALL PUMPS AND SITE PERIMETER DETECTED NO GASOLINE ODOR AS REPORTED. STATION WAS CLOSED DURING THIS ASSESSMENT. WILL CHECK WITH DOE'S UST UNIT TO ENSURE COMPLIANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21837,Air Pollution Work Order,"4400 W AUGUSTA BLVD, CHICAGO, IL",Humboldt Park,4400,,W,AUGUSTA,BLVD,77,02/24/2010,INDUSTRIAL AREA                     BURN ODORS COMING FROM FACTORIES IN AREA CORTEZ/THOMAS ON THE 44TH - 45TH BLOCK. I CANVASSED THE AREA OBSERVED NO ODORS AT THE TIME OF INSPECTION,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP3922,Air Pollution Work Order,"1357 W AUGUSTA BLVD, CHICAGO, IL",Noble Square,1357,,W,AUGUSTA,BLVD,69,05/28/2010,RESIDENTIAL BLDG.                   TEARRING OFF ROOF CAUSING DUST ALL OVER THE AREA. UNDER INSTRUCTIONS FROM DOE SUPERVISORY STAFF MEMEBER OTIS. I CONDUCTED A DRIVE BY INSPECTION I OBSERVED NO DUST NUISANCE INT HE AREA. THE WORKERS WERE IN THE PROCESSOF CLEANING UP THE WORK AREA AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12038,Air Pollution Work Order,"2500 W AUGUSTA BLVD, CHICAGO, IL",West Town,2500,,W,AUGUSTA,BLVD,22,11/12/2010,MACHINE SHOP                        STRONG ODORS ON 1ST FLOOR FROM MACHINE SHOP. I GAVE THE HOME OWNER A WARNING NOT TO CLEAN COUNTER TOPS ON THE OUTSIDE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP4692,Air Pollution Work Order,"1441 N AUSTIN AVE, CHICAGO, IL",North Austin,1441,,N,AUSTIN,AVE,120,04/02/2010,RESIDENTIAL BLDG.                   SMELL LIKE SEWAGE AND MOLD AT ABOVE LOCATION. FOUND NO EXTERIOR ISSUES. TENANT AND LANDLORD ARE HAVING ISSUES.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2345,Air Pollution Work Order,"11524 S AVENUE H AVE, CHICAGO, IL",East Side,11524,,S,AVENUE H,AVE,69,08/09/2010,"E RICO CURIEL                       CALLER STATES THAT WORKERS ARE TUCKPOINTING AND GRINDING JOINTS CAUSING DUST ALL OVER THE AREA. RESPONDENT CAUSED AND ALLOWED MORTAR GRINDING, SANDBLASTING AND CHEMICAL WASHING AT STRUCTURE WITHOUT THE REQUIRED PERMIT. ALSO A NUISANCE IN CONNECTION WITH THE ACCUMULATION OF MASONRY DUST ON PROPERTIES NEARBY  FROM MORTAR GRINDING.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2082,Air Pollution Work Order,"11801 S AVENUE O AVE, CHICAGO, IL",Hegewisch,11801,,S,AVENUE O,AVE,122,10/12/2010,RESIDENTIAL BLDG.                   DOING MASONRY WORK CUTTING BLOCKS NO TARP DUST ALL OVER THE AREA. NO EVIDENCE OF DUST ALSO NOTICE WORKERS USING WATER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33563,Air Pollution Work Order,"9257 S BALTIMORE AVE, CHICAGO, IL",South Chicago,9257,,S,BALTIMORE,AVE,81,03/05/2010,FENCED LOT                          OPEN BURNING SMOKE.  INVESTIGATION DETERMINED SOURCE OF SMOKE WAS A WARMING DRUM USED BY CITY WATER DEPT DURING A REPAIR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP34990,Air Pollution Work Order,"1032 W BARRY AVE, CHICAGO, IL",Lake View,1032,,W,BARRY,AVE,120,08/30/2010,WOJ CONSTRUCTION INC.               DUST COMING FROM CONSTRUCTION ON THE BLDG ON CORNER SANDING THE BRICKS AND DUST IS COVERING THE PEDESTRIANS BELOW. FOUND HAD PERMIT FOR GRINDING ALSO FOUND DUST ON PUBLIC WAY AND CARS FROM GRINDING. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. RESPONDENT IMPROPERLY HANDLED MATERIAL SUSCEPTIBLE TO BECOMING WINDBOURNE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22862,Air Pollution Work Order,"4630 N BEACON ST, CHICAGO, IL",Uptown,4630,,N,BEACON,ST,120,08/13/2010,"HOLTON BROTHERS, INC.               CALLER STATES THAT WORKERS ARE GRINDING MORTAR JOINTS CAUSING DUST ALL OVER THE AREA. FOUND GRINDING WITH PERMIT BUT NO DUST CONTROL. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. THE IMPROPER HANDLING OF MATERIAL SUSCEPTIBLE TO BECOMING WINDBOURNE.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP32861,Air Pollution Work Order,"820 W BELLE PLAINE AVE, CHICAGO, IL",Uptown,820,,W,BELLE PLAINE,AVE,135,08/06/2010,CONTINENTAL STYLE                   THEY ARE DOING WORK ON PROPERTY CAUSING LOTS OF DUST. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP16893,Air Pollution Work Order,"3448 W BELLE PLAINE AVE, CHICAGO, IL",Irving Park,3448,3454,W,BELLE PLAINE,AVE,135,09/01/2010,RESIDENTIAL BLDG.                   SANDBLASTING CAUSING DUST ALL OVER THE AREA. NO EVIDENCE OF SANDBLASTING OR DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP8351,Air Pollution Work Order,"1931 W BELMONT AVE, CHICAGO, IL",North Center,1931,,W,BELMONT,AVE,32,03/19/2010,G M CLEANERS                        CALLERS CLAIMS IN COMMON AREA THERE A VERY STRONG CHEMICAL ODORS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP24982,Air Pollution Work Order,"510 W BELMONT AVE, CHICAGO, IL",Lake View,510,,W,BELMONT,AVE,120,09/10/2010,ZERA CONSTRUCTION                   CALLER SAYS THERE IS A VERY LOUD NOISE WITH CEMENT AND DEBRIS IS COMING FROM A 3 STORY CAR GARAGE. OBSERVED EXCESSIVE DUST AND BLACK BEAUTY ALL OVER THE AREA. RESPONDENT FAILED TO DISPOSE OF DUST AND BLACK BEAUTY FROM SANDBLASTING IN A TIMELY MANNER. RESPONDENT FAILED TO MINIMIZE DUST AND PARTICULATE MIGRATION FROM  SANDBLASTING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP25009,Air Pollution Work Order,"510 W BELMONT AVE, CHICAGO, IL",Lake View,510,,W,BELMONT,AVE,120,09/23/2010,ZERA CONSTRUCTION                   CALLER STATES THAT WORKERS ARE SANDBLASTING CAUSING DUST ALL OVER THE AREA. RESPONDENT ACUASED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESSS. RESPONDENT FAILED TO CONTAIN PARTICULATES FROM SANDBLASTING OPERATIONS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP14570,Air Pollution Work Order,"2945 W BELMONT AVE, CHICAGO, IL",Avondale,2945,,W,BELMONT,AVE,135,10/06/2010,RESIDENTIAL BLDG.                   CONTRACTOR'S ARE CAUSING DUST ALL OVER THE AREA. NO EVIDENCE OR DUST OR ACTIVITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33720,Air Pollution Work Order,"930 W BELMONT AVE, CHICAGO, IL",Lake View,930,,W,BELMONT,AVE,81,11/29/2010,CLARKE'S RESTAURANT                 SMOKE AND ODORS. NO VISIBLE SMOKE OR RELATED ODOR DETECTED DURING THIS INVESTIGATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21450,Air Pollution Work Order,"4404 W BERTEAU AVE, CHICAGO, IL",Irving Park,4404,,W,BERTEAU,AVE,81,10/13/2010,KOCH FOODS                          CALLER STATES THAT VERY STRONG ODORS COMING FROM FACILITY. INVESTIGATION DETECTED NO FOUL OR UNUSUAL ODOR IS IMMEDIATE OR SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP27472,Air Pollution Work Order,"5849 S BISHOP ST, CHICAGO, IL",West Englewood,5849,,S,BISHOP,ST,32,10/19/2010,ADVANCED ENAMEL CO.                 CALLER STATES THAT ODOR AND DUST COMING FROM FACILITY. THE FACILITY WILL UNLAOD THE WASTE INSIDE THE DOCKED AREA TO SUPPRESS POTENTIAL DUST.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP11477,Air Pollution Work Order,"2402 S BLUE ISLAND AVE, CHICAGO, IL",Pilsen,2402,,S,BLUE ISLAND,AVE,81,06/07/2010,STORE FRONT                         CHEMICAL FUMES AND ODORS. NO UNUSUAL ODOR DETECTED AT THIS SITE PERIMETER. APPEARS TO BE VACANT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP25950,Air Pollution Work Order,"5410 N BROADWAY , CHICAGO, IL",Uptown,5410,,N,BROADWAY,,14,08/18/2010,AL MEDINA                           FUMES COMING FROM FACILITY ALSO STACK PIPE MAY NEED TO BE HIGHER. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18063,Air Pollution Work Order,"3636 N BROADWAY , CHICAGO, IL",Lakeview,3636,,N,BROADWAY,,81,11/17/2010,"WAREHOUSE                           SMOKE. FACILITY IN QUESTION IS LARGE WAREHOUSE TYPE BUILDING THREE STORIES. NO VISIBLE SMOKE EMISSIONS DETECTED AT THIS TIME, AND THERE WAS NO SMOKE ODOR IN THE IMMEDIATE AND SURROUNDING AREAS.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP3411,Air Pollution Work Order,"1255 W BRYN MAWR AVE, CHICAGO, IL",Edgewater,1255,,W,BRYN MAWR,AVE,137,07/16/2010,PRIME GROUP MASONRY                 MASONRY WORK BEING DONE DUST BEING EMITTED INTO AIR. OBSERVED MASONRY WORKERS REPAIRING STEEL BEAM OF BUILDING WINDOW SEAL. MINIMAL DEBRIS WAS OBSERVED. BRICK MORTAR DEBRIS WAS CONFINED TO CONSTRUCTION AREA SMALL TARP WAS USED FOR DUST MINIMIZATION CONTROL. NO EXCESIVE DEBRIS WAS OBSERVED SIDEWALK. NO GRINDING OR CUTTING WAS OBSERVED DURING THE INSPECTION. INFORMED SITE CREW TO CLEANLINESS AS NEEDED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP1192,Air Pollution Work Order,"10730 S BURLEY AVE, CHICAGO, IL",South Chicago,10730,,S,BURLEY,AVE,122,10/28/2010,DTE                                 DUST BLOWING OFF SITE. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18179,Air Pollution Work Order,"37 W BURTON PL, CHICAGO, IL",Old Town/Near North Side,37,,W,BURTON,PL,120,04/23/2010,PUBLIC STREET                       TRUCK IDLING CAUSING STRONG EXHAUST FUMES. OBSERVED NO CAR IDLING AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
